target_cake_length,actual_cake_length
0,3.177539397
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.127590073
0,3.122336848
0,3.15
0,3.172457687
0,3.155083107
0,3.144917862
0,3.177541785
0,3.15
0,3.15
0,3.172456585
0,3.177543669
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172455731
0,3.177544268
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172452914
0,3.2
0,3.177546745
0,3.15
0,3.17245013
0,3.155099632
0,3.122450004
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172449062
0,3.177551491
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.194899051
0,3.205100167
0,3.15
0,3.15
0,3.172447841
0,3.177552506
0,3.15
0,3.127552137
0,3.122448892
0,3.172447594
0,3.2
0,3.17755127
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172435774
0,3.17763012
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.17244645
0,3.177554832
0,3.15
0,3.15
0,3.172448136
0,3.177552673
0,3.172445509
0,3.177554095
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172444325
0,3.177557519
0,3.172442822
0,3.177556503
0,3.15
0,3.15
0,3.172442432
0,3.177558446
0,3.15
0,3.15
0,3.172443305
0,3.17755852
0,3.172440949
0,3.177558109
0,3.15
0,3.172440589
0,3.2
0,3.177559271
0,3.15
0,3.15
0,3.172441082
0,3.2
0,3.177560296
0,3.15
0,3.15
0,3.172440337
0,3.177560741
0,3.172439051
0,3.2
0,3.177561382
0,3.15
0,3.15
0,3.172439658
0,3.177561221
0,3.172438521
0,3.177561313
0,3.172438753
0,3.177561459
0,3.172438535
0,3.2
0,3.17756394
0,3.172435631
0,3.2
0,3.2
0,3.2
0,3.177580391
0,3.15
0,3.15
0,3.15
0,3.172193521
0,3.2
0,3.177790758
0,3.172220188
0,3.2
0,3.2
0,3.177756142
0,3.15
0,3.172260776
0,3.177729483
0,3.172280564
0,3.2
0,3.2
0,3.2
0,3.177750741
0,3.15
0,3.172186395
0,3.2
0,3.177800709
0,3.15
0,3.172218805
0,3.177774881
0,3.1722336
0,3.177756314
0,3.172251301
0,3.2
0,3.2
0,3.2
0,3.2
0,3.177776423
0,3.15
0,3.17216192
0,3.177837909
0,3.172171793
0,3.177818908
0,3.15
0,3.172195844
0,3.177791643
0,3.127780486
0,3.14445359
0,3.2
0,3.2
0,3.2
0,3.2
0,3.177721222
0,3.172285883
0,3.177708014
0,3.17224004
0,3.17782459
0,3.15
0,3.172324647
0,3.177666625
0,3.127665319
0,3.122306361
0,3.127749142
0,3.1
0,3.1
0,3.144278259
0,3.155753626
0,3.144263434
0,3.2
0,3.155718649
0,3.122149505
0,3.15
0,3.15
0,3.15
0,3.172095255
0,3.177719751
0,3.15
0,3.172347725
0,3.17764962
0,3.172355482
0,3.177640783
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172318222
0,3.17767563
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172364314
0,3.177633464
0,3.15
0,3.15
0,3.17240195
0,3.2
0,3.2
0,3.177643562
0,3.127715722
0,3.122295532
0,3.15
0,3.15
0,3.127680938
0,3.122326066
0,3.15
0,3.127653086
0,3.122348757
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.127664905
0,3.144620124
0,3.1776765
0,3.15
0,3.15
0,3.15
0,3.15
0,3.172360912
0,3.177629453
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.127584094
0,3.122415824
0,3.17241506
0,3.155167011
0,3.144834273
0,3.155170227
0,3.122415004
0,3.15
0,3.15
0,3.127585652
0,3.122413023
0,3.127586282
0,3.1
0,3.1
0,3.12241265
0,3.15
0,3.15
0,3.15
0,3.105171525
0,3.07241408
0,3.122413557
0,3.15
0,3.15
0,3.127587785
0,3.122412904
0,3.127588122
0,3.122411301
0,3.15
0,3.127588665
0,3.12241212
0,3.127587324
0,3.1
0,3.122410894
0,3.127589963
0,3.1
0,3.1
0,3.122409069
0,3.127590871
0,3.1
0,3.122410301
0,3.10517912
0,3.072408233
0,3.07759189
0,3.07240789
0,3.1
0,3.1
0,3.122409588
0,3.127591439
0,3.1
0,3.122406403
0,3.15
0,3.1275921
0,3.1
0,3.1
0,3.122408677
0,3.127591793
0,3.1
0,3.077637763
0,3.072301054
0,3.12226913
0,3.105513576
0,3.072189371
0,3.07779692
0,3.05
0,3.05
0,3.05
0,3.05
0,3.072404556
0,3.1
0,3.1
0,3.077596329
0,3.072403196
0,3.12240631
0,3.105187724
0,3.05
0,3.05
0,3.05
0,3.05
0,3.072402388
0,3.0775969
0,3.05
0,3.072402406
0,3.077597407
0,3.05
0,3.05
0,3.072403029
0,3.077597092
0,3.05
0,3.05
0,3.05
0,3.05
0,3.072401216
0,3.077600041
0,3.05
0,3.05
0,3.05
0,3.05
0,3.072400775
0,3.1
0,3.1
0,3.1
0,3.1
0,3.077601158
0,3.05
0,3.05
0,3.027600743
0,3.022398991
0,3.05
0,3.05
0,3.05
0,3.05
0,3.072396721
0,3.1
0,3.077601961
0,3.05
0,3.072397764
0,3.1
0,3.1
0,3.07760259
0,3.05
0,3.07239596
0,3.077626357
0,3.05
0,3.05
0,3.072355504
0,3.1
0,3.07767856
0,3.027602082
0,3
0,3.022396295
0,3.05
0,3.05
0,3.027605171
0,3
0,3.044789162
0,3.055209549
0,3.02239649
0,3.05
0,3.05
0,3.02760645
0,3.022393097
0,3.027606254
0,3.022394645
0,3.05
0,3.027606001
0,3.022393796
0,3.027606355
0,3.022392757
0,3.05
0,3.05
0,3.05
0,3.027728509
0,3
0,3
0,3
0,2.977690007
0,2.972319979
0,3
0,3.022336325
0,3.027655746
0,3
0,3
0,3.022369621
0,3.027620846
0,3.022388408
0,3.027608372
0,3
0,3
0,3.022389803
0,3.05
0,3.0276099
0,3.02238884
0,3.005219175
0,2.994782359
0,3.027609906
0,3.022390273
0,3.027609851
0,2.977609659
0,2.972388737
0,2.977610916
0,2.994780565
0,3.05
0,3.027610422
0,3
0,3
0,2.977612379
0,2.972345505
0,3
0,3
0,3
0,3
0,2.97786673
0,2.972107171
0,3
0,3
0,2.977908519
0,2.95
0,2.95
0,2.972385834
0,2.977613804
0,2.95
0,2.972387318
0,3
0,3
0,2.977612372
0,2.95
0,2.972387228
0,3
0,3
0,3
0,2.977614365
0,2.972384985
0,2.977615232
0,2.972385387
0,2.977614668
0,2.972385207
0,3
0,2.977614333
0,2.972385019
0,2.977616107
0,2.95
0,2.972385168
0,2.977616516
0,2.972383321
0,2.97761557
0,2.972383179
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,2.977646589
0,2.972346463
0,2.977618232
0,2.972381499
0,2.955238587
0,2.922381133
0,2.95
0,2.972380529
0,3
0,2.977620033
0,2.95
0,2.95
0,2.95
0,2.95
0,2.95
0,2.95
0,2.95
0,2.95
0,2.95
0,2.972300004
0,2.977681537
0,2.95
0,2.95
0,2.927622812
0,2.944752383
0,2.977623813
0,2.972377485
0,2.977621944
0,2.972378144
0,2.977622363
0,2.95
0,2.95
0,2.927623796
0,2.922375497
0,2.95
0,2.927671591
0,2.922315778
0,2.95
0,2.92762329
0,2.9
0,2.9
0,2.922375479
0,2.95
0,2.95
0,2.95
0,2.95
0,2.927625044
0,2.922374764
0,2.95
0,2.95
0,2.927626106
0,2.9
0,2.944747503
0,2.97762604
0,2.927626661
0,2.877628914
0,2.872371802
0,2.922373683
0,2.927627552
0,2.9
0,2.922372065
0,2.927628372
0,2.922372206
0,2.95
0,2.92762742
0,2.877629475
0,2.872369183
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.922370047
0,2.927630852
0,2.9
0,2.877631711
0,2.85
0,2.87236877
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877852825
0,2.872288345
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877633931
0,2.87236645
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.922365767
0,2.927634127
0,2.877634622
0,2.87236379
0,2.9
0,2.9
0,2.9
0,2.877635284
0,2.872364213
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877637577
0,2.872362966
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877638565
0,2.87236182
0,2.9
0,2.9
0,2.877638656
0,2.872359805
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877638277
0,2.872361033
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877640848
0,2.872357146
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877672204
0,2.87227114
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877651057
0,2.872235957
0,2.9
0,2.9
0,2.9
0,2.877642931
0,2.872356476
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877644948
0,2.87235352
0,2.877646546
0,2.872354148
0,2.9
0,2.9
0,2.9
0,2.9
0,2.9
0,2.877646505
0,2.85
0,2.85
0,2.872353371
0,2.87764642
0,2.85
0,2.85
0,2.872352205
0,2.877648873
0,2.85
0,2.872352083
0,2.877648508
0,2.872351649
0,2.877648593
0,2.85
0,2.85
0,2.85
0,2.872351984
0,2.877648432
0,2.85
0,2.82765018
0,2.844703258
0,2.855297959
0,2.822350439
0,2.85
0,2.85
0,2.85
0,2.827650523
0,2.844698443
0,2.877762212
0,2.85
0,2.827889767
0,2.822117738
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.871873562
0,2.878146899
0,2.85
0,2.85
0,2.85
0,2.85
0,2.828350477
0,2.821904702
0,2.872037756
0,2.856141366
0,2.822104014
0,2.85
0,2.85
0,2.85
0,2.827858828
0,2.822145664
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827870546
0,2.822057585
0,2.85
0,2.872082074
0,2.855827183
0,2.822092489
0,2.827896022
0,2.8
0,2.822114213
0,2.85
0,2.85
0,2.827862474
0,2.8
0,2.8
0,2.822171434
0,2.827815839
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.844544594
0,2.855434877
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822269988
0,2.85
0,2.85
0,2.827693224
0,2.8
0,2.8
0,2.8
0,2.82233575
0,2.827663045
0,2.8
0,2.8
0,2.822336496
0,2.872336122
0,2.855330747
0,2.822334462
0,2.827665092
0,2.822333286
0,2.827666196
0,2.8
0,2.8
0,2.822333414
0,2.827666405
0,2.8
0,2.8
0,2.844667724
0,2.877667411
0,2.85
0,2.827668823
0,2.8
0,2.822332353
0,2.827666973
0,2.822332969
0,2.827668019
0,2.822330955
0,2.82766819
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822330633
0,2.827670913
0,2.822330033
0,2.85
0,2.827670036
0,2.8
0,2.822329689
0,2.827669695
0,2.8
0,2.8
0,2.822328949
0,2.85
0,2.85
0,2.85
0,2.827673416
0,2.822327515
0,2.827672323
0,2.8
0,2.822326329
0,2.827672826
0,2.822328056
0,2.827683195
0,2.822281493
0,2.85
0,2.85
0,2.827844965
0,2.822089916
0,2.827887884
0,2.8
0,2.8
0,2.822324962
0,2.85
0,2.85
0,2.827685778
0,2.822199403
0,2.805627196
0,2.794651684
0,2.805351139
0,2.794651344
0,2.805346695
0,2.77232686
0,2.82232466
0,2.827676029
0,2.8
0,2.822324389
0,2.82767542
0,2.822323399
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827677475
0,2.8
0,2.777677421
0,2.794648263
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827679184
0,2.822321439
0,2.827677797
0,2.8
0,2.8
0,2.822322256
0,2.827679881
0,2.822319679
0,2.85
0,2.827678789
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822317037
0,2.85
0,2.85
0,2.82768316
0,2.8223166
0,2.827684444
0,2.822314049
0,2.827686353
0,2.777685423
0,2.794628639
0,2.827685641
0,2.822293213
0,2.85
0,2.85
0,2.827687292
0,2.82229771
0,2.85
0,2.85
0,2.827757522
0,2.8
0,2.822314167
0,2.827686432
0,2.822313391
0,2.827685839
0,2.822314601
0,2.872313206
0,2.9
0,2.855375276
0,2.822312848
0,2.827687464
0,2.822313458
0,2.827686182
0,2.8
0,2.8
0,2.8
0,2.822313379
0,2.827686643
0,2.822313593
0,2.827686547
0,2.8
0,2.822312793
0,2.827686011
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822312934
0,2.827686253
0,2.8
0,2.8
0,2.8
0,2.82231411
0,2.827686242
0,2.8
0,2.8
0,2.8
0,2.8
0,2.844620278
0,2.855378496
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822310036
0,2.827690388
0,2.822310543
0,2.85
0,2.82769099
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.77769279
0,2.772307196
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822196365
0,2.85
0,2.82769522
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822303568
0,2.827696879
0,2.8
0,2.8
0,2.8
0,2.82230307
0,2.827695672
0,2.822303492
0,2.827698228
0,2.8
0,2.8
0,2.8
0,2.8
0,2.777695799
0,2.772303017
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822301108
0,2.85
0,2.85
0,2.85
0,2.827698913
0,2.8
0,2.8
0,2.8
0,2.82230117
0,2.85
0,2.85
0,2.85
0,2.827700755
0,2.8
0,2.8
0,2.822299483
0,2.827700538
0,2.82229932
0,2.85
0,2.85
0,2.85
0,2.827701454
0,2.8
0,2.822267239
0,2.85
0,2.827773676
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822297811
0,2.827702283
0,2.8
0,2.822296575
0,2.827702653
0,2.822296582
0,2.85
0,2.85
0,2.85
0,2.827704243
0,2.822295867
0,2.827705345
0,2.822295531
0,2.827703947
0,2.822295729
0,2.827704385
0,2.822295255
0,2.85
0,2.82770647
0,2.8
0,2.822293922
0,2.85
0,2.85
0,2.85
0,2.827706873
0,2.822292146
0,2.85
0,2.827707404
0,2.8
0,2.8
0,2.822291127
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827708719
0,2.8
0,2.8
0,2.822290739
0,2.85
0,2.827709473
0,2.8
0,2.8
0,2.822289849
0,2.827710592
0,2.822288957
0,2.827711779
0,2.822288702
0,2.827711488
0,2.822288164
0,2.85
0,2.85
0,2.827712238
0,2.8
0,2.822286789
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827714311
0,2.822286029
0,2.85
0,2.85
0,2.85
0,2.85
0,2.827714905
6.239961066,2.822285575
14,2.85
14,2.85
14,2.827713714
14,2.822286085
14,2.85
14,2.85
14,2.827714679
14,2.8
14,2.822285303
14,2.85
14,2.85
14,2.827715779
14,2.822283933
14,2.85
14,2.827717386
14,2.822282798
14,2.85
14,2.85
14,2.85
14,2.827716969
14,2.822283571
14,2.827717157
14,2.822282449
14,2.827719662
14,2.822278321
14,2.85
14,2.85
14,2.827719627
14,2.822280506
14,2.85
14,2.85
14,2.8277195
14,2.822279755
14,2.805441582
14,2.794557744
14,2.85
14,2.85
14,2.85
14,2.85
14,2.827734294
14,2.8
14,2.8
14,2.8
14,2.822277995
14,2.827722574
14,2.822277409
14,2.805443424
14,2.772246565
14,2.8
14,2.8
14,2.822277743
14,2.827722975
14,2.8
14,2.822206781
14,2.85
14,2.827723803
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.822273845
14,2.85
14,2.85
14,2.85
14,2.827725032
14,2.822275043
14,2.85
14,2.827726487
14,2.822273805
14,2.85
14,2.827726327
14,2.8
14,2.8
14,2.8
14,2.8
14,2.822273373
14,2.85
14,2.827729076
14,2.8
14,2.822272755
14,2.85
14,2.85
14,2.85
14,2.827729014
14,2.8
14,2.8
14,2.822270558
14,2.827730424
14,2.8
14,2.8
14,2.8
14,2.8
14,2.777730028
14,2.772268845
14,2.8
14,2.8
14,2.8
14,2.822269353
14,2.827731113
14,2.822267614
14,2.827731618
14,2.8
14,2.8
14,2.822255391
14,2.827744436
14,2.777747292
14,2.794504094
14,2.827751738
14,2.8
14,2.822246044
14,2.827753534
14,2.8
14,2.8
14,2.8
14,2.777813332
14,2.772262701
14,2.82223852
14,2.827820157
14,2.822131908
14,2.827811731
14,2.8
14,2.8
14,2.8
14,2.777735934
14,2.772265043
14,2.8
14,2.822242177
14,2.827763472
14,2.8
14,2.8
14,2.822122018
14,2.827737558
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.777738124
14,2.772261692
14,2.8
14,2.777737133
14,2.772262944
14,2.822262062
14,2.827739163
14,2.8
14,2.8
14,2.822260818
14,2.827738875
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.8
14,2.777955746
14,2.772051202
14,2.8
14,2.8
14,2.8
14,2.8
14,2.822162237
14,2.872144063
14,2.855683192
14,2.8
14.08839463,2.8
14.46633927,2.77780506
15.24390064,2.75
15.88876208,2.772190521
16,2.8
16,2.822184995
16,2.827814086
16,2.8
16,2.8
16,2.8
16,2.8
16,2.777892493
16,2.77217115
15.29234621,2.8
15.01746648,2.8
15.88838493,2.8
8.925606012,2.8
0,2.8
0,2.822035625
0,2.805941736
0,2.772032172
0,2.777974105
0,2.772025595
0,2.8
0,2.777980443
0,2.772013581
0,2.8
0,2.8
0,2.777988378
0,2.794009284
0,2.827993398
0,2.8
0,2.822065849
0,2.805852237
0,2.772058273
0,2.8
0,2.777944348
0,2.75
0,2.794097512
0,2.82793995
0,2.777957221
0,2.75
0,2.794366222
0,2.805671204
0,2.772178062
0,2.8
0,2.8
0,2.8
0,2.777831446
0,2.75
0,2.75
0,2.772143634
0,2.8
0,2.8
0,2.777846771
0,2.75
0,2.794297221
0,2.827870763
0,2.8
0,2.8
0,2.8
0,2.8
0,2.822116408
0,2.805712791
0,2.772099551
0,2.8
0,2.77790638
0,2.75
0,2.772075616
0,2.8
0,2.77805724
0,2.771954028
0,2.8
0,2.778052482
0,2.7938621
0,2.828056852
0,2.8
0,2.778064469
0,2.75
0,2.75
0,2.75
0,2.771761194
0,2.821752682
0,2.806652538
0,2.75
0,2.771409137
0,2.8
0,2.778548818
0,2.771578619
0,2.8
0,2.8
0,2.8
0,2.778221862
0,2.75
0,2.771792409
0,2.8
0,2.821744318
0,2.82818263
0,2.8
0,2.8
0,2.8
0,2.778152655
0,2.793705285
0,2.828139136
0,2.8
0,2.8
0,2.821886721
0,2.828159928
0,2.778232667
0,2.75
0,2.771781904
0,2.8
0,2.8
0,2.778195533
0,2.793622181
0,2.82816713
0,2.8
0,2.8
0,2.778161789
0,2.771839635
0,2.8
0,2.778149931
0,2.75
0,2.75
0,2.771750594
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821823355
0,2.828185589
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.82201571
0,2.827974913
0,2.8
0,2.777968174
0,2.794080151
0,2.827948489
0,2.8
0,2.777925759
0,2.77202759
0,2.777986701
0,2.772027586
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821930913
0,2.82806775
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821941653
0,2.85
0,2.828039868
0,2.8
0,2.8
0,2.8
0,2.821852563
0,2.828152078
0,2.8
0,2.8
0,2.8
0,2.821798263
0,2.85
0,2.806183743
0,2.771961933
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821723177
0,2.828335252
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821585366
0,2.828436588
0,2.821578884
0,2.806871734
0,2.771577767
0,2.82162095
0,2.82828531
0,2.8
0,2.821707245
0,2.828311116
0,2.8
0,2.8
0,2.821838058
0,2.828179222
0,2.8
0,2.821815072
0,2.85
0,2.806381991
0,2.771822862
0,2.8
0,2.821882153
0,2.828148872
0,2.8
0,2.8
0,2.8
0,2.821840849
0,2.828132614
0,2.8
0,2.8
0,2.8
0,2.8
0,2.778224923
0,2.793573484
0,2.85
0,2.82821949
0,2.821764342
0,2.806450851
0,2.771758094
0,2.8
0,2.8
0,2.8
0,2.821747324
0,2.828239741
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821776043
0,2.828194277
0,2.821773727
0,2.828200619
0,2.821764157
0,2.85
0,2.828211667
0,2.82178903
0,2.828243057
0,2.821784121
0,2.85
0,2.806444822
0,2.77174545
0,2.8
0,2.8
0,2.821766996
0,2.85
0,2.828238366
0,2.778270787
0,2.793516103
0,2.85
0,2.828311282
0,2.8
0,2.778317838
0,2.793426596
0,2.828259599
0,2.821707762
0,2.828264255
0,2.8
0,2.8
0,2.8
0,2.821724408
0,2.85
0,2.80655903
0,2.793376571
0,2.828284436
0,2.821682474
0,2.85
0,2.85
0,2.85
0,2.85
0,2.828300216
0,2.778333511
0,2.793390751
0,2.828338569
0,2.8
0,2.8
0,2.8
0,2.821650033
0,2.828271341
0,2.8
0,2.821724258
0,2.828294046
0,2.821718727
0,2.85
0,2.85
0,2.85
0,2.806584917
0,2.793380984
0,2.85
0,2.85
0,2.806701781
0,2.793232062
0,2.85
0,2.806784346
0,2.793276441
0,2.85
0,2.806733783
0,2.771598412
0,2.821625718
0,2.85
0,2.828378454
0,2.821587254
0,2.85
0,2.806664238
0,2.771507476
0,2.821385965
0,2.828595163
0,2.77860889
0,2.79280949
0,2.85
0,2.828534779
0,2.821368881
0,2.807361534
0,2.771232574
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821323247
0,2.828558401
0,2.821405902
0,2.828563229
0,2.821400608
0,2.85
0,2.85
0,2.828385012
0,2.8
0,2.821609483
0,2.85
0,2.85
0,2.828862694
0,2.821230871
0,2.828632348
0,2.8
0,2.8
0,2.82158875
0,2.828429534
0,2.8
0,2.8
0,2.821579029
0,2.85
0,2.85
0,2.828444762
0,2.8
0,2.8
0,2.821562886
0,2.828455473
0,2.8
0,2.8
0,2.821552869
0,2.828465853
0,2.8
0,2.8
0,2.778456717
0,2.793049483
0,2.828462801
0,2.8
0,2.8
0,2.778486249
0,2.771527123
0,2.8
0,2.821521427
0,2.828496821
0,2.8
0,2.821496423
0,2.828490028
0,2.778507273
0,2.771505458
0,2.778534044
0,2.771475194
0,2.8
0,2.8
0,2.8
0,2.8
0,2.842943918
0,2.857029984
0,2.8
0,2.8
0,2.8
0,2.778577991
0,2.75
0,2.77146899
0,2.8
0,2.8
0,2.8
0,2.778540823
0,2.792878407
0,2.828547224
0,2.821434091
0,2.828552577
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.778577749
0,2.771403124
0,2.8
0,2.778601983
0,2.77141221
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.821379992
0,2.828553538
0,2.8
0,2.778554484
0,2.79289069
0,2.828555762
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.778554538
0,2.771444916
0,2.778555611
0,2.771445003
0,2.778555055
0,2.771430488
0,2.778595551
0,2.75
0,2.771383747
0,2.778592883
0,2.75
0,2.75
0,2.771300944
0,2.778699525
0,2.771300945
0,2.8
0,2.8
0,2.8
0,2.8
0,2.778746981
0,2.771190026
0,2.8
0,2.8
0,2.778841954
0,2.771158179
0,2.778782332
0,2.771299442
0,2.8
0,2.778701954
0,2.771298553
0,2.8
0,2.821357688
0,2.807123826
0,2.75
0,2.75
0,2.771439614
0,2.778560644
0,2.75
0,2.75
0,2.771428433
0,2.77858081
0,2.771413294
0,2.8
0,2.77859609
0,2.771402568
0,2.77860717
0,2.771382508
0,2.778626093
0,2.771364439
0,2.8
0,2.8
0,2.778293338
0,2.75
0,2.772162555
0,2.777839493
0,2.75
0,2.77216279
0,2.8
0,2.8
0,2.8
0,2.777861323
0,2.75
0,2.772131351
0,2.8
0,2.778625822
0,2.771368895
0,2.77863997
0,2.75
0,2.771340866
0,2.778667418
0,2.771332781
0,2.8
0,2.778225734
0,2.771683495
0,2.8
0,2.822144544
0,2.805719868
0,2.772135797
0,2.8
0,2.777885206
0,2.75
0,2.793466493
0,2.828732512
0,2.778396909
0,2.75
0,2.75
0,2.772072187
0,2.777935882
0,2.75
0,2.793452987
0,2.85
0,2.828702943
0,2.821290408
0,2.828715457
0,2.778352127
0,2.77212478
0,2.8
0,2.8
0,2.777898618
0,2.75
0,2.75
0,2.75
0,2.75
0,2.75
0,2.772067548
0,2.77794578
0,2.772046672
0,2.777959172
0,2.772032811
0,2.8
0,2.777982529
0,2.75
0,2.75
0,2.771237995
0,2.778006059
0,2.792877415
0,2.808687732
0,2.770637964
0,2.779334229
0,2.75
0,2.770746906
0,2.8
0,2.779236386
0,2.75
0,2.75
0,2.75
0,2.770632943
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779266698
0,2.7707406
0,2.779252751
0,2.75
0,2.75
0,2.77058994
0,2.779490309
0,2.770562194
0,2.779416107
0,2.770409056
0,2.77974507
0,2.770375132
0,2.8
0,2.779460579
0,2.75
0,2.770433696
0,2.8
0,2.8
0,2.779571716
0,2.770448843
0,2.8
0,2.8
0,2.8
0,2.779573932
0,2.770512103
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.77955912
0,2.770401753
0,2.779676248
0,2.75
0,2.770481312
0,2.779576168
0,2.770461488
0,2.779357712
0,2.770694433
0,2.779335833
0,2.770513398
0,2.8
0,2.77947322
0,2.77054014
0,2.77944815
0,2.75
0,2.770559076
0,2.779433596
0,2.770582469
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779295342
0,2.770549005
0,2.8
0,2.779422015
0,2.770582885
0,2.8
0,2.820447627
0,2.829524822
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.82050719
0,2.829480497
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779288532
0,2.770718535
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779343048
0,2.770672322
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779364682
0,2.770640548
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.779379967
0,2.791220951
0,2.829436236
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.8
0,2.82115105
